"ProjectID","TransactionID","TransactionTitle","WrittenDescription","ProcurementCategory","TenderNoticeSource","ContractAwardID","ContractorName","ContractorCountry","ContractAmount","ContractCurrency","ContractAmountUsd","DateOfAward","StartDate","EndDate","ContractAwardSource"
"OAP1","OAP1-182","Tikkar-Buddhi-Bijauri-Hulaki Road","Tikkar-Buddhi-Bijauri-Hulaki Road","Civil Works","","193","PRAKRITIK NIRMAN SEWA","Nepal","106000","USD","106000","2010-11-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1298586"
"OAP1","OAP1-183","LOCAL NGO FOR SOCIAL ASPECT CLUSTER V (MAKWANPUR, RAUTAHAT, MAHOTTARI)","LOCAL NGO FOR SOCIAL ASPECT CLUSTER V (MAKWANPUR, RAUTAHAT, MAHOTTARI)","Consultant Services","","194","CRMC","Nepal","77000","USD","77000","2007-05-25","","","http://search.worldbank.org/wcontractdata/contractdetails/1270090"
"OAP1","OAP1-184","Procurement of 4 strokes Motorcycles ( 22 Numbers)","Procurement of 4 strokes Motorcycles ( 22 Numbers)","Goods","http://raidp.gov.np/demo/wp-content/uploads/2012/01/Notice-Motorcycle-2068-8-28.pdf","195","HANSARAJ HULASCHAND AND COMPANY","Nepal","47000","USD","47000","2012-02-27","","","http://search.worldbank.org/wcontractdata/contractdetails/1317227"
"OAP1","OAP1-185","RUPANDEHI DISTRICT: DHAKDHAI-KHAIRENI ROAD","RUPANDEHI DISTRICT: DHAKDHAI-KHAIRENI ROAD","Civil Works","","196","HIRACHAN CONSTRUCTION COMPANY (P) LTD.","Nepal","203000","USD","203000","2008-06-02","","","http://search.worldbank.org/wcontractdata/contractdetails/1276647"
"OAP1","OAP1-186","KASKI DISTRICT: LAMACHAUR-MACHHAPUCHCHRE RURAL ROAD: PACKAGE A SLICE 2 (4+600 TO 8+000)","KASKI DISTRICT: LAMACHAUR-MACHHAPUCHCHRE RURAL ROAD: PACKAGE A SLICE 2 (4+600 TO 8+000)","Civil Works","","197","M/S RAMAN CONSTRUCTION PVT. LTD. & ASHESH NIRMAN SEWA (JV)","Nepal","108000","USD","108000","2006-06-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1260234"
"OAP1","OAP1-187","LBT EXPERT MR. RAJ KUMAR SHRESTHA","LBT EXPERT MR. RAJ KUMAR SHRESTHA","Consultant Services","","198","INDIVIDUAL CONSULTANT","World","39000","USD","39000","","","","http://search.worldbank.org/wcontractdata/contractdetails/1269161"
"OAP1","OAP1-188","SALYAN DISTRICT: KHALANGA HOSPITAL- SIMKHARKA ROAD: PACKAGE A SLICE 2","SALYAN DISTRICT: KHALANGA HOSPITAL- SIMKHARKA ROAD: PACKAGE A SLICE 2","Civil Works","","199","TUNDI - KOSHI & NEUPANE J/V","Nepal","135000","USD","135000","2006-07-07","","","http://search.worldbank.org/wcontractdata/contractdetails/1260285"
"OAP1","OAP1-189","IMPLEMENTATION SUPPORT OF DRY SEASON ROAD COMPONENT IN RASUWA DISTRICT: KALIKASTHAN-DHUNGE-KARMIDANDA-BANUWA (CH. 0+000 - 3+533)","IMPLEMENTATION SUPPORT OF DRY SEASON ROAD COMPONENT IN RASUWA DISTRICT: KALIKASTHAN-DHUNGE-KARMIDANDA-BANUWA (CH. 0+000 - 3+533)","Civil Works","","200","RASUWA DIST. KALIKASTHAN-DHUNGE-KARMIDANDA-BANUWA ROAD USER'S COMMITTEE GROUP","Nepal","79000","USD","79000","2008-03-25","","","http://search.worldbank.org/wcontractdata/contractdetails/1276257"
"OAP1","OAP1-19","RUPENDEHI DISTRICT: PACKAGE A: MADHAWALIYA-BHUTAHA ROAD","RUPENDEHI DISTRICT: PACKAGE A: MADHAWALIYA-BHUTAHA ROAD","Civil Works","","201","DAYA NIRMAN SEWA","Nepal","60000","USD","60000","2006-02-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1262311"
"OAP1","OAP1-190","LOCAL NGO FOR SOCIAL ASPECT CLUSTER IV (NUWAKOT, DHADING)","LOCAL NGO FOR SOCIAL ASPECT CLUSTER IV (NUWAKOT, DHADING)","Consultant Services","","202","SOCIAL AND ENVIRONMENTAL CONTROL CENTRE","Nepal","81000","USD","81000","2007-05-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1270829"
"OAP1","OAP1-191","MAHOTTARI DISTRICT: MATIHANI-PIPRA-BHRAMARPURA ROAD","MAHOTTARI DISTRICT: MATIHANI-PIPRA-BHRAMARPURA ROAD","Civil Works","","203","M/S LOHANI & BROTHERS PVT. LTD.","Nepal","63000","USD","63000","2006-07-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1262266"
"OAP1","OAP1-192","Sandhikharka-Balkot-Tamghas Road","Sandhikharka-Balkot-Tamghas Road","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Arghakhanchi.pdf","204","M/S HIMSAGARMATHA CONSTRUCTION PVT. LTD.","Nepal","382000","USD","382000","2011-05-10","","","http://search.worldbank.org/wcontractdata/contractdetails/1309059"
"OAP1","OAP1-193","Nuwakot District: Trishuli-Deurali-Meghang Road: Ch 9+500 km to 19+000 km section","Nuwakot District: Trishuli-Deurali-Meghang Road: Ch 9+500 km to 19+000 km section","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Nuwakot.pdf","205","MAHALAXMI CONSTRUCTION CONCERN PVT. LT","Nepal","258000","USD","258000","2010-03-15","","","http://search.worldbank.org/wcontractdata/contractdetails/1294025"
"OAP1","OAP1-194","UDAYAPUR DISTRICT: GAIGHAT-BELTAR ROAD (CH 1+780 TO 10+615)","UDAYAPUR DISTRICT: GAIGHAT-BELTAR ROAD (CH 1+780 TO 10+615)","Civil Works","","206","SAGARMATHA GHIMIRE NIRMAN SEWA","Nepal","203000","USD","203000","2007-12-21","","","http://search.worldbank.org/wcontractdata/contractdetails/1274207"
"OAP1","OAP1-195","Bashgadi-Gajedi-Suryapura Road","Bashgadi-Gajedi-Suryapura Road","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-rupandehi.pdf","207","BABUL NIRMAN SEWA","Nepal","305000","USD","305000","2010-11-21","","","http://search.worldbank.org/wcontractdata/contractdetails/1303580"
"OAP1","OAP1-196","Construction of Sadakpur ( Bauniva)-Joshipur-Bhaieni Road","Construction of Sadakpur ( Bauniva)-Joshipur-Bhaieni Road","Civil Works","","208","K.S. CONSTRUCTION PVT. LTD.","Nepal","208000","USD","208000","2012-06-03","","","http://search.worldbank.org/wcontractdata/contractdetails/1319681"
"OAP1","OAP1-197","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD (00-6.85 KM) - SLICE 1","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD (00-6.85 KM) - SLICE 1","Civil Works","","209","M/S HIMSAGARMATHA CONSTRUCTION PVT. LTD.","Nepal","81000","USD","81000","2006-03-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1273595"
"OAP1","OAP1-198","Syangja District: Nagdanda-Karkineta Road: Ch: 10+000 to 20+000 km","Syangja District: Nagdanda-Karkineta Road: Ch: 10+000 to 20+000 km","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Syangja.pdf","210","Y.P. CONSTRUCTION (P) LTD.","Nepal","400000","USD","400000","2011-06-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1307625"
"OAP1","OAP1-199","NAWALPARASI ROAD: CONSTRUCTION AND IMPROVEMENT OF PANCHANAGAR-MAHESHPUR ROAD","NAWALPARASI ROAD: CONSTRUCTION AND IMPROVEMENT OF PANCHANAGAR-MAHESHPUR ROAD","Civil Works","","211","M/S M.K.NIRMAN SEWA PVT. LTD.","Nepal","190000","USD","190000","2007-10-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1270853"
"OAP1","OAP1-2","SUPPLY AND DELIVERY OF 4-WD VEHICLES, DOUBLE CAB PICK-UP","4-WD, Double Cab Pick-up, 12 units","Goods","http://search.worldbank.org/wprocnotices/procdetails/OP00008423","212","M/S Sipradi Trading Pvt.Ltd.","Nepal","33424800","NPR","461561","","","","http://search.worldbank.org/wcontractawards/procdetails/OP00010108"
"OAP1","OAP1-20","ALPA DISTRICT: PACKAGE B SLICE 2","ALPA DISTRICT: PACKAGE B SLICE 2: BASTARI-JHADEWA ROAD:CH: 7+500 TO 15+000","Civil Works","","213","SHIVASHAKTI CONSTRUCTION CO. (PVT.) LTD.","Nepal","60000","USD","60000","2006-04-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1274056"
"OAP1","OAP1-200","CONSULTANCY SERVICES FOR DETAIL SURVEY, DESIGN AND PROJECT IMPLEMENTATION SUPPORT OF DRY SEASON RURAL ROAD COMPONENT","CONSULTANCY SERVICES FOR DETAIL SURVEY, DESIGN AND PROJECT IMPLEMENTATION SUPPORT OF DRY SEASON RURAL ROAD COMPONENT","Civil Works","","214","JV OF BDA NEPAL (P) LTD. & GOEC NEPAL (P) LTD.","Nepal","82000","USD","82000","2006-07-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1260626"
"OAP1","OAP1-201","SIRAHA DISTRICT: PACKAGE C: LAHAN - THADI DISTRICT ROAD","SIRAHA DISTRICT: PACKAGE C: LAHAN - THADI DISTRICT ROAD","Civil Works","","215","SUPRAVA NIRMAN SEWA","Nepal","138000","USD","138000","2006-08-22","","","http://search.worldbank.org/wcontractdata/contractdetails/1273907"
"OAP1","OAP1-202","CONSULTING SERVICES FOR DRY SEASON ROAD: UDAYAPUR DISTRICT","CONSULTING SERVICES FOR DRY SEASON ROAD: UDAYAPUR DISTRICT","Civil Works","","216","JV OF BDA NEPAL (P) LTD. & GOEC NEPAL (P) LTD.","Nepal","77000","USD","77000","2006-08-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1260956"
"OAP1","OAP1-203","Saptari District: Kushaha-Belahi Road","Saptari District: Kushaha-Belahi Road","Civil Works","","217","LAMA BUILDERS COMPANY PVT. LTD.","Nepal","149000","USD","149000","2011-11-02","","","http://search.worldbank.org/wcontractdata/contractdetails/1313455"
"OAP1","OAP1-204","Atma Ram Path","Atma Ram Path","Civil Works","","218","M/S Y.P. Construction & Dev Sayar JV","Nepal","14288823","NPR","197313","","","","http://raidp.gov.np/wp-content/uploads/2012/01/Award-contract-of-works-under-additional-financing.pdf"
"OAP1","OAP1-205","Consultancy Services of an NGO for the Implementation of Vulnerable Community Development Plan (VCDP)","The main objective of the consultancy services is to implement the VCDP in the given subproject in coordination with PCU and respective DDC/DTO.","Consultant Services","http://raidp.gov.np/wp-content/uploads/2013/05/EOI-and-TOR-for-VCDP-42.pdf","","","","","","","","","",""
"OAP1","OAP1-206","Cluster Level Environmentalist (CLEs)","4 Cluster Level Environmentalist (CLEs)","Consultant Services","http://raidp.gov.np/wp-content/uploads/2013/01/EOI-TOR-for-CLEs.pdf","","","","","","","","","",""
"OAP1","OAP1-207","NGO (s) for assisting the RAIDP/PCU and participating DDCs in the implementation of Vulnerable Community Development plan (VCDP)","The main objective of the consultancy services is to implement the VCDP in the given subproject in coordination with PCU and respective DDC/DTO.","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/12/Terms-of-Reference-and-Notice-for-VCDP.pdf","","","","","","","","","",""
"OAP1","OAP1-208","Senior Laboratory Technician","2 Senior Laboratory Technicians","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/08/Notice-SLTNotice.pdf","","","","","","","","","",""
"OAP1","OAP1-209","Planning, Design and Supervision Engineer (PDE)","15 Planning, Design and Supervision Engineer (PDE)","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/08/Notice-TOR-sample-agreement1.pdf","","","","","","","","","",""
"OAP1","OAP1-21","PARSA DISTRICT: JANATA SADAK ROAD","PARSA DISTRICT: JANATA SADAK ROAD","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/ITB-parsa-for-website.pdf","219","LUMBINI BUILDERS PVT. LTD.","Nepal","198000","USD","198000","2010-07-16","","","http://search.worldbank.org/wcontractdata/contractdetails/1301434"
"OAP1","OAP1-210","Cluster Level Environmentalists, Base Line Survey Experts, and Impact Study Experts","2 Cluster Level Environmentalists, 1 Base Line Survey Experts, and 1 Impact Study Experts","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/01/CLE-BLSE-ISE.pdf","","","","","","","","","",""
"OAP1","OAP1-211","Planning Design & Supervision Engineer and Social Development Consultant For RAIDP","10 Senior Planning, Design and Supervision Engineer, 11 Senior Social Development Consultants, 31 Planning, Design, and Supervision Engineers, 20 Social Development Consultants","Consultant Services","http://raidp.gov.np/demo/wp-content/uploads/2012/01/EOI-for-PDE-SDC.pdf","","","","","","","","","",""
"OAP1","OAP1-212","Ratanangla- Dharampokhara Rural Road","Ratanangla- Dharampokhara Rural Road Chainage 0+000 to 10+065","Civil Works","http://raidp.gov.np/demo/wp-content/uploads/2012/01/IFB_Surkhet.pdf","","","","","","","","","",""
"OAP1","OAP1-213","Sadakpur (Bauniya) – Joshipur - Bhajajani Rural Road","Sadakpur (Bauniya) – Joshipur - Bhajajani Rural Road 0+000 to 12+127.5","Civil Works","http://raidp.gov.np/demo/wp-content/uploads/2012/01/IFB-Kailali1.pdf","","","","","","","","","",""
"OAP1","OAP1-214","Cherneta- Puranthanti- Jogitari Rural Road (Cherneta-Kairan Section)","Cherneta- Puranthanti- Jogitari Rural Road (Cherneta-Kairan Section) Chainage 0+000 to 10+120","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Pyuthan.pdf","","","","","","","","","",""
"OAP1","OAP1-215","Daldale-Dhauwadi Road","Daldale-Dhauwadi Chainage 5+225 to 13+700 and 13+700 to 23+900","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Nawalparasi1.pdf","","","","","","","","","",""
"OAP1","OAP1-216","Tikkar-Buddhi-Bijgauri-Hulaki Road","Tikkar-Buddhi-Bijgauri-Hulaki Road Chainage 10+000 to 21+5000","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Kapilvastu2.pdf","","","","","","","","","",""
"OAP1","OAP1-217","Chyama- Samjhanachowk- Khajura-Radhapur Rural Road (Slice-1)","Chyama- Samjhanachowk- Khajura-Radhapur Rural Road (Slice-1) 0+000 to 12+000","Civil Works","http://raidp.gov.np/demo/wp-content/uploads/2012/01/IFB-Banke.pdf","","","","","","","","","",""
"OAP1","OAP1-218","Bastari-Jhadewa-Gothadi","Bastari-Jhadewa-Gothadi 8+000 to 18+000","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Palpa.pdf","","","","","","","","","",""
"OAP1","OAP1-219","Tikkar-Buddhi-Bijgauri-Hulaki Road","Tikkar-Buddhi-Bijgauri-Hulaki Road 0+000 to 10+000","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-kapilvastu.pdf","","","","","","","","","",""
"OAP1","OAP1-22","SYANGJA DISTRICT: MIRDI-CHAPAKOT RURAL ROAD: PACKAGE B SLICE 1","SYANGJA DISTRICT: MIRDI-CHAPAKOT RURAL ROAD: PACKAGE B SLICE 1","Civil Works","","220","THE KANCHANJANGA CONSTRUCTION","Nepal","117000","USD","117000","2006-05-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1263449"
"OAP1","OAP1-220","HIRING OF DTMP PREPARATION CONSULTANT FOR RAIDP","HIRING OF DTMP PREPARATION CONSULTANT FOR RAIDP","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/01/EOI-DTMP.pdf","","","","","","","","","",""
"OAP1","OAP1-221","HIRING OF DRY SEASON ROAD CONSULTANT FOR RAIDP","HIRING OF DRY SEASON ROAD CONSULTANT FOR RAIDP","Consultant Services","http://raidp.gov.np/demo/wp-content/uploads/2012/01/EOI-for-Dry-season-final.pdf","221","M/S Full Bright-Iteco JV, M/S BDA-GOEC-CEMECA-GIDA-MEMCP JV, M/S MULTI-GEC-SITARA JV, M/S SOIL TEST-AVIYAN-TECH STUDIO-PECR JV","Nepal","","","","","","","http://raidp.gov.np/wp-content/uploads/2012/01/letter.pdf"
"OAP1","OAP1-222","HIRING OF PROJECT SUPPORT CONSULTANT FOR RAIDP","HIRING OF PROJECT SUPPORT CONSULTANT FOR RAIDP","Consultant Services","http://raidp.gov.np/wp-content/uploads/2012/01/EOI-for-PSC-final.pdf","","","","","","","","","",""
"OAP1","OAP1-223","Kalikasthan- Dhunge- Karmidanda- Banuwa Dry Season Road","Kalikasthan- Dhunge- Karmidanda- Banuwa Dry Season Road 0+000 to 5+762","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Rasuwa-published-0n-2066-6-7.pdf","","","","","","","","","",""
"OAP1","OAP1-224","Pick Up Vehicles (4W Drive)","12 Nos. (10 for 10 new districts and two for PCU)RAIDP/05/ Vehicles/066/067","Goods","","222","SIPRADI TRADING PVT. LTD.","Nepal","","","","2011-02-28","","2011-06-30","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-225","Motorbikes (125-150 cc, 4 strokes)","22 Nos. (2 for each new 10 districts and 2 for PCU RAIDP/G/NCB/MB/02/066-67","Goods","","223","","","","","","2010-03-20","","2010-09-16","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-226","Fax Machines - 10 Nos.","RAIDP/O7/FM/067/068 ( for 10 new districts)","Goods","","224","S.P. ENTERPRISES BABARMAHAL, KATHMANDU","Nepal","","","","2010-04-04","","2010-07-03","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-227","Photocopiers - 11 Nos.","RAIDP/08/PC/067/068 ( for 10 new districts one for PCU)","Goods","","225","S.P. ENTERPRISES BABARMAHAL, KATHMANDU","Nepal","","","","2010-04-04","","2010-07-03","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-228","Lap tops - 4 Nos.","RAIDP/09/ LT/067/068 ( FOR PCU)","Goods","","226","Prompt Computer Solutions < New Road Kathmandu","Nepal","","","","2010-04-04","","2010-07-03","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-229","Server Hardware for E-Bidding","RAIDP/16/SH/067/068 ( for PCU)","Goods","","227","iTechies (P) Ltd.","Nepal","","","","2010-08-08","","2010-09-02","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-23","UDAYAPUR DISTRICT:GAIGHAT-BETAL ROAD","UDAYAPUR DISTRICT:GAIGHAT-BETAL ROAD: CH: 10+615 TO 24+140 KM","Civil Works","","228","SWOCHHANDA NIRMAN SEWA PVT. LTD.","Nepal","408000","USD","408000","2008-07-14","","","http://search.worldbank.org/wcontractdata/contractdetails/1276620"
"OAP1","OAP1-230","Purchase of Furnitures","Sofaset-2 set,Executive Table-1 No.,Executive Chair -2 Nos, Meeting Table-1 No,Tea-Table-1No,Meeting Chair-8 Nos.White Board-1 No, Soft Board-1 No. and others","Goods","","229","Diamond wood carving Furniture Industries,Pulchowk Lalitpur","Nepal","","","","2011-06-15","","2011-06-25","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-231","Purchase of additional Material Testing Lab equipments for districts","RAIDP/G/NCB/MTLE/08/068-069","Goods","","230","","","","","","2012-03-15","","2012-06-30","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-232","Purchase of tools for dry season roads in districts for RBGs","RAIDP/G/NCB/TOOLS/09/068-069","Goods","","231","","","","","","2012-03-15","","2012-06-30","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-233","Purchase of tools for rinter Plotter","RAIDP/G/Shopping/Printer/10/068-069","Goods","","232","","","","","","2012-03-10","","2012-03-30","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-234","Purchase of Photocoppier 2 nos( one for district and one for PCU)","RAIDP/G/Shopping/Photocopier/11/068- 069","Goods","","233","","","","","","2012-03-10","","2012-03-30","http://raidp.gov.np/wp-content/uploads/2012/01/Goods.pdf"
"OAP1","OAP1-235","Colocation of E-Bidding server","RAIDP/19/CES/067/068","Other","","234","Mercantile Communication","Nepal","","","","2010-08-30","","2011-08-31","http://raidp.gov.np/wp-content/uploads/2012/01/Non_consulting-Service.pdf"
"OAP1","OAP1-236","Social Development Expert for 2 years","12/RAIDP/SDE/066-067","Consultant Services","","235","Mr. S.P.. Kattel","Nepal","","","","2010-04-20","","2012-04-19","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-237","Quality Managemen Expert for 18 months","RAIDP/03/ QME/067/068","Consultant Services","","236","","","","","","2011-07-05","","2012-01-05","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-238","SPDEs/ SSDCs for 2.5 years","RAIDP/04/PDE-SDC/067/068 (10-SPDE AND 11-SSDC)","Consultant Services","","237","Different Names","","","","","2011-05-04","","2013-10-31","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-239","PDEs/SDCs for 2.5 years","RAIDP/04 /PDE-SDC/067/068  (31-PDE and 20-SDC)","Consultant Services","","238","Different Names","","","","","2011-05-04","","2013-10-31","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-24","NAWALPARASI DISTRICT: PACKAGE A: UPGRADING OF PANCHANGAR-MAHESHPUR ROAD","NAWALPARASI DISTRICT: PACKAGE A: UPGRADING OF PANCHANGAR-MAHESHPUR ROAD","Civil Works","","239","M/S RAYAMAJHI-DAYA NIRMAN SEWA J/V","Nepal","71000","USD","71000","2006-05-02","","","http://search.worldbank.org/wcontractdata/contractdetails/1261252"
"OAP1","OAP1-240","DTMPupdating/ preparation Consultant","RAIDP/10 /DPC/066/067","Consultant Services","","240","North Star-ITECO JV","Nepal","","","","2011-08-28","","2011-06-30","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-241","Cluster Level environmentalist for 1.5 years","RAIDP/11 /CLE /067/068( 2 Nos)","Consultant Services","","241","Mr. Sitaram Kandel and Mr. Santosh Kafle","Nepal","","","","2011-08-01","","2012-12-15","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-242","Base Line Survey Expert.","RAIDP/12/ BSE/ 067/068( 1 No.)","Consultant Services","","242","Mr. Umesh Kr. Mandal","Nepal","","","","2011-06-18","","","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-243","Impact Study Expert","RAIDP/13/ISE/ 067/068(1 No.)","Consultant Services","","243","Dr. Binod Pokharel","Nepal","","","","2011-06-18","","2011-12-15","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-244","Development of E-Bidding system","RAIDP/15/ EBS/ 066/067","Consultant Services","","244","Ms Pallawee Jha","Nepal","","","","2009-11-07","","2010-03-10","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-245","Maintenance of E-Bidding system","RAIDP/17/ MEBS/ 067/068","Consultant Services","","245","Hitech valley iNet","Nepal","","","","2011-03-24","","2012-03-23","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
"OAP1","OAP1-246","Enhancement of E-Bidding system","RAIDP/18/ EEBS/ 067/068","Consultant Services","","246","Ms Pallawee Jha","Nepal","","","","","","2011-06-30","http://raidp.gov.np/wp-content/uploads/2012/01/Services.pdf"
